RPTID,NAME,DATETIME_OF_INCIDENT,STATE,COUNTY,CITY,OFFSHORE,LAT_LONG_OFFSHORE,SYSTEM_INVOLVED,ITEM_INVOLVED,INSTALLATION_YEAR,CAUSE,CAUSE_DETAILS,PRPTY,COMM,TOTAL_BBLS,IGNITE_IND,EXPLODE_IND,PIPE_DIAMETER,MAX_OP_PRESSURE,PRESSURE_AT_TIME_INCIDENT,INCIDENT_AREA_TYPE,AREA_OF_CORROSION,CAUSE_OUTSIDE_FORCE,PREVENTATIVE,FATALITIES
19950106,KOCH HYDROCARBON COMPANY,19950606,OK,CLEVELAND,NORMAN,No, ,LINE PIPE,PIPE,1966,OUTSIDE FORCE DAMAGE,DAMAGE BY NATURAL FORCES,400000,NATURAL GAS LIQUID,1555,No,No,8,1200,743,BELOW GROUND,NO DATA,DAMAGE BY NATURAL FORCES,Yes,0
19950107,MOBIL OIL CORP,19950528,TX,NAVARRO,CORSICANA,No, ,TANK FARM,TANK,1978,OTHER,OTHER,15000,CRUDE OIL,103,No,No,0,0,0,NO DATA,NO DATA,OTHER,Null,0
19950108,MARATHON PIPE LINE CO,19950613,IN,HAMILTON,SHERIDAN,No, ,LINE PIPE,PIPE,1951,OUTSIDE FORCE DAMAGE,OTHER,500000,CRUDE OIL,2268,No,No,22,939,795,BELOW GROUND,NO DATA,OTHER,Null,0
19950109,MARATHON PIPE LINE CO,19950616,OH,SUMMIT,FRANKLIN,No, ,TANK FARM,PIPE,0,FAILED PIPE, ,3000000,GASOLINE,5264,Yes,No,8,275,0,BELOW GROUND,NO DATA,NO DATA,Null,0
19950110,CHEVRON PIPELINE CO,19950617,CA,YOLO, ,No, ,LINE PIPE,PIPE,1965,OUTSIDE FORCE DAMAGE,DAMAGE BY OTHERS,100000,GASOLINE,10,No,No,8,1434,724,BELOW GROUND,NO DATA,DAMAGE BY OTHERS,Yes,0
19950111,CITGO PIPELINE CO,19950701,TX,HARDIN,SOUR LAKE,No, ,TANK FARM,PIPE,0,CORROSION,"CORROSION, INTERNAL",11000,CRUDE OIL,460,No,No,0,0,0,NO DATA,INTERNAL,NO DATA,Null,0
19950112,MID - AMERICA PIPELINE CO (MAPCO),19950613,IA,WOODBURY, ,No, ,LINE PIPE,GIRTH,1974,FAILED WELD, ,3323,ANHYDROUS AMMONIA,12,No,No,4.5,1579,200,BELOW GROUND,NO DATA,NO DATA,Null,0
19950113,WILLIAMS PIPELINE CO,19950610,MO,AUDRAIN, ,No, ,LINE PIPE,PIPE,1945,CORROSION,"CORROSION, EXTERNAL",75000,GASOLINE,89,No,No,12.75,750,650,BELOW GROUND,EXTERNAL,NO DATA,Null,0
19950114,"TEXAS EASTERN PRODUCT PIPELINE CO., LP",19950614,IL,WILL, ,No, ,LINE PIPE,OTHER,0,OTHER,"1/8"" HOLE DRILLED IN PIPE",60000,NATURAL GAS LIQUID,15,No,No,12.75,600,40,BELOW GROUND,NO DATA,NO DATA,Null,0
19950115,PRIDE REFINING INC,19950601,TX,GRAY,PAMPA,No, ,PUMPING STATION,PUMP,0,OTHER,PACKING GLAND FAILURE,1500,CRUDE OIL,490,No,No,0,0,0,NO DATA,NO DATA,NO DATA,Null,0
19950116,TEXAS - NEW MEXICO PIPELINE CO,19950619,TX,WINKLER, ,No, ,LINE PIPE,PIPE,1955,CORROSION,"CORROSION, INTERNAL",25000,CRUDE OIL,62,No,No,12,685,60,BELOW GROUND,INTERNAL,NO DATA,Null,0
19950117,HOWELL CORP,19950614,TX,WALLER, ,No, ,LINE PIPE,OTHER,1925,OUTSIDE FORCE DAMAGE,DAMAGE BY OTHERS,120000,CRUDE OIL,0,No,No,8,500,278,BELOW GROUND,NO DATA,DAMAGE BY OTHERS,Yes,0
19950118,TOSCO CORP,19950627,NY,SUFFOLK, ,No, ,LINE PIPE,PIPE,1973,OUTSIDE FORCE DAMAGE,DAMAGE BY OTHERS,61852,FUEL OIL,880,No,No,16,250,884,BELOW GROUND,NO DATA,DAMAGE BY OTHERS,Null,0
19950119,MOBIL OIL CORP,19950621,CA,KERN, ,No, ,PUMPING STATION,VALVE,1968,OTHER,GASKET FAILURE,7600,CRUDE OIL,170,No,No,0,0,0,NO DATA,NO DATA,NO DATA,Null,0
19950120,COLONIAL PIPELINE CO,19950603,GA,COBB, ,No, ,TANK FARM,OTHER,1962,INCORRECT OPERATION BY OPERATOR PERSONNEL, ,15000,GASOLINE,130,No,No,0,0,0,NO DATA,NO DATA,NO DATA,Null,0
19950121,BP OIL PIPELINE CO,19950708,OH,SUMMIT,STOW,No, ,LINE PIPE,PIPE,1956,OUTSIDE FORCE DAMAGE,DAMAGE BY OTHERS,10000,DIESEL FUEL,450,No,No,10,800,250,BELOW GROUND,NO DATA,DAMAGE BY OTHERS,Yes,0
19950122,KOCH HYDROCARBON COMPANY,19950628,OK,STEPHENS, ,No, ,LINE PIPE,PIPE,1966,OUTSIDE FORCE DAMAGE,DAMAGE BY OTHERS,25000,NATURAL GAS LIQUID,300,No,No,4,1297,750,BELOW GROUND,NO DATA,DAMAGE BY OTHERS,Yes,0
19950123,WILLIAMS PIPELINE CO,19950629,OK,OKLAHOMA, ,No, ,LINE PIPE,PIPE,1973,CORROSION,"CORROSION, EXTERNAL",30000,FUEL OIL,125,No,No,8.63,750,230,BELOW GROUND,EXTERNAL,NO DATA,Null,0
19950124,SHELL PIPELINE CORP,19950624,MS,LINCOLN, ,No, ,PUMPING STATION,GIRTH,1973,CORROSION,"CORROSION, INTERNAL",145000,CRUDE OIL,300,No,No,24,560,329,BELOW GROUND,INTERNAL,NO DATA,Null,0
19950125,PLANTATION PIPE LINE CO,19950628,LA,EAST BATON ROUGE,BATON ROUGE,No, ,TANK FARM,PIPE,1951,CORROSION,"CORROSION, EXTERNAL",51000,GASOLINE,25,No,No,18,285,40,BELOW GROUND,EXTERNAL,NO DATA,Null,0
19950126,MOBIL PIPELINE CO - EMPIRE,19950611,TX,NAVARRO,CORSICANA,No, ,TANK FARM,TANK,1953,OUTSIDE FORCE DAMAGE,DAMAGE BY NATURAL FORCES,50000,NOT GIVEN,0,Yes,No,0,0,0,NO DATA,NO DATA,DAMAGE BY NATURAL FORCES,Null,0
19950127,MID - AMERICA PIPELINE CO (MAPCO),19950629,KS,DICKINSON, ,No, ,PUMPING STATION,PUMP,1965,INCORRECT OPERATION BY OPERATOR PERSONNEL, ,0,L. P. G.,0,Yes,No,0,0,0,NO DATA,NO DATA,NO DATA,Null,0
19950128,SANTA FE PACIFIC PIPELINE PARTNERS LP,19950616,AZ,YUMA,YUMA,No, ,PUMPING STATION,PUMP,1989,OTHER,SEAL FALURES ON BSTER PMP,50000,GASOLINE,9,No,No,0,0,0,NO DATA,NO DATA,NO DATA,Null,0
19950129,TOTAL PIPELINE CORP,19950629,OK,COTTON,TEMPLE,No, ,LINE PIPE,PIPE,1919,OUTSIDE FORCE DAMAGE,DAMAGE BY OTHERS,11000,CRUDE OIL,120,No,No,8,596,375,BELOW GROUND,NO DATA,DAMAGE BY OTHERS,Yes,0
19950130,UNOCAL NORTH AMERICAN OIL & GAS DIV,19950718,CA,KERN,LOST HILLS,No, ,PUMPING STATION,SCRAPER TRAP,0,INCORRECT OPERATION BY OPERATOR PERSONNEL, ,0,OIL AND GASOLINE,220,No,No,0,0,0,NO DATA,NO DATA,NO DATA,Null,0
19950131,KANEB PIPELINE CO,19950712,KS,BUTLER, ,No, ,LINE PIPE,PIPE,1953,OUTSIDE FORCE DAMAGE,DAMAGE BY OTHERS,50000,FUEL OIL,737,No,No,0,0,0,NO DATA,NO DATA,DAMAGE BY OTHERS,No,0
19950132,"T E PRODUCTS PIPELINE COMPANY, L P",19950713,IL,SALINE, ,No, ,LINE PIPE,PIPE,1944,OUTSIDE FORCE DAMAGE,OTHER,92000,NATURAL GAS LIQUID,3,No,No,20,690,480,BELOW GROUND,NO DATA,OTHER,Yes,0
19950133,"NORCO PIPELINE CO., INC.",19950717,IL,MARSHALL,LACON TWP,No, ,LINE PIPE,PIPE,1930,OUTSIDE FORCE DAMAGE,DAMAGE BY OTHERS,100000,GASOLINE,549,No,No,8,740,40,BELOW GROUND,NO DATA,DAMAGE BY OTHERS,Yes,0
19950134,TEXACO PIPELINE INC,19950727,LA,TERREBONNE,HOUMA,No, ,PUMPING STATION,BOLTED FITTING,1980,OTHER,GASKET FAILURE,75000,CRUDE OIL,1300,No,No,0,0,0,NO DATA,NO DATA,NO DATA,Null,0
19950135,ENTERPRISE PRODUCTS CO,19950812,TX,LIBERTY, ,No, ,LINE PIPE,OTHER,1979,OUTSIDE FORCE DAMAGE,DAMAGE BY OTHERS,500000,L. P. G.,1300,Yes,Yes,0,0,0,NO DATA,NO DATA,DAMAGE BY OTHERS,Null,0
19950136,ALL AMERICAN PIPELINE CO,19950803,NM,HIDALGO,LORDSBURG,No, ,PUMPING STATION,OTHER,1986,MALFUNCTION OF CONTROL OR RELIEF EQUIPMENT,PROGRAMMABLE LOGIC MALFUN,500000,CRUDE OIL,108,Yes,Yes,0,0,0,NO DATA,NO DATA,NO DATA,Null,0
19950137,PRIDE REFINING INC,19950705,TX,GRAY, ,No, ,LINE PIPE,PIPE,1927,CORROSION,"CORROSION, INTERNAL",50000,CRUDE OIL,300,No,No,6,770,0,BELOW GROUND,INTERNAL,NO DATA,Null,0
19950138,DOW PIPELINE CO,19950714,TX,CHAMBERS, ,No, ,LINE PIPE,PIPE,1971,CORROSION,"CORROSION, EXTERNAL",28900,L. P. G.,2364,No,No,8,2160,1850,BELOW GROUND,EXTERNAL,NO DATA,Null,0
19950139,MID - AMERICA PIPELINE CO (MAPCO),19950724,NE,GAGE, ,No, ,LINE PIPE,VALVE,1968,OTHER,VALVE STEM PACKING FAILUR,0,ANHYDROUS AMMONIA,1,No,No,0,0,0,NO DATA,NO DATA,NO DATA,Null,0
19950140,WILLIAMS PIPELINE CO,19950703,OK,PAYNE, ,No,NA,LINE PIPE,PIPE,1929,CORROSION,"CORROSION, EXTERNAL",9500,CRUDE OIL,50,No,No,12.75,750,70,BELOW GROUND,EXTERNAL,NO DATA,Null,0
19950141,KANEB PIPELINE CO,19950719,NE,FILLMORE, ,No, ,LINE PIPE,PIPE,1959,OUTSIDE FORCE DAMAGE,DAMAGE BY OTHERS,50000,GASOLINE,602,No,No,0,0,0,NO DATA,NO DATA,DAMAGE BY OTHERS,Yes,0
19950142,MOBIL PIPELINE CO - EMPIRE,19950727,AR,GARLAND, ,No, ,LINE PIPE,PIPE,1948,OUTSIDE FORCE DAMAGE,DAMAGE BY OTHERS,150000,CRUDE OIL,600,No,No,20,899,540,BELOW GROUND,NO DATA,DAMAGE BY OTHERS,Yes,0
19950143,CITGO PIPELINE CO,19950727,OK,CARTER, ,No, ,LINE PIPE,PIPE,1919,CORROSION,"CORROSION, INTERNAL",85000,GASOLINE,400,No,No,12.75,440,250,NO DATA,INTERNAL,OTHER,Null,0
19950144,EXPLORER PIPELINE CO,19950717,LA,CALCASIEU, ,No, ,LINE PIPE,PIPE,1971,CORROSION,"CORROSION, EXTERNAL",150000,FUEL OIL,17,No,No,12,1286,560,BELOW GROUND,EXTERNAL,NO DATA,Null,0
19950145,MOBIL PIPELINE CO - EMPIRE,19950802,NM,LEA, ,No, ,LINE PIPE,PIPE,1966,CORROSION,"CORROSION, INTERNAL",2500,CRUDE OIL,75,No,No,8,800,99,BELOW GROUND,INTERNAL,NO DATA,Null,0
19950146,HOWELL CORP,19950730,MS,JEFFERSON DAVIS, ,No, ,LINE PIPE,PIPE,1970,CORROSION,"CORROSION, INTERNAL",40000,CRUDE OIL,100,No,No,8,727,30,BELOW GROUND,INTERNAL,NO DATA,Null,0
19950147,WILLIAMS PIPELINE CO,19950805,OK,OSAGE, ,No, ,LINE PIPE,WELDING FITTING,1947,OUTSIDE FORCE DAMAGE,DAMAGE BY NATURAL FORCES,25000,Q-GRADE,75,No,No,8.63,900,820,BELOW GROUND,NO DATA,DAMAGE BY NATURAL FORCES,Yes,0
19950148,CINIZA PIPELINE INC,19950815,NM,RIO ARRIBA, ,No, ,LINE PIPE,OTHER,1952,OUTSIDE FORCE DAMAGE,DAMAGE BY OPERATOR OR ITS CONTRACTOR,7168,CRUDE OIL,200,No,No,4,650,500,BELOW GROUND,NO DATA,DAMAGE BY OPERATOR OR ITS CONTRACTOR,Yes,0
19950149,KANEB PIPELINE CO,19950809,NE,NUCKOLLS, ,No, ,TANK FARM,TANK,1935,INCORRECT OPERATION BY OPERATOR PERSONNEL, ,50000,FUEL OIL,900,No,No,0,0,0,NO DATA,NO DATA,NO DATA,Null,0
19950150,AMOCO OIL CO,19950823,WY,JOHNSON, ,No, ,LINE PIPE,PIPE,1965,FAILED PIPE, ,500,CRUDE OIL,160,No,No,10,1310,995,BELOW GROUND,NO DATA,NO DATA,Null,0
19950151,GATX TERMINALS CORP,19950811,CA, ,CARSON,No, ,LINE PIPE,PIPE,1975,CORROSION,"CORROSION, EXTERNAL",118000,JET FUEL,5,No,No,10,1200,30,BELOW GROUND,EXTERNAL,NO DATA,Null,0
19950152,CONOCO INC,19950828,TX,HOPKINS,SULPHUR SPRINGS,No, ,LINE PIPE,PIPE,1963,OUTSIDE FORCE DAMAGE,DAMAGE BY OTHERS,200000,DIESEL FUEL,183,No,No,6.63,1450,789,BELOW GROUND,NO DATA,DAMAGE BY OTHERS,Yes,0
19950153,CHEVRON PIPELINE CO - MIDLAND DIV,19950816,TX,ECTOR,GOLDSMITH,No, ,LINE PIPE,PIPE,1945,CORROSION,"CORROSION, EXTERNAL",6000,CRUDE OIL,548,No,No,8,750,580,BELOW GROUND,EXTERNAL,NO DATA,Null,0
19950154,SIGMOR PIPELINE CO,19950710,TX,SAN PATRICIO,MATHIS,No, ,LINE PIPE,PIPE,1957,OUTSIDE FORCE DAMAGE,"CORROSION, EXTERNAL",26300,TRANSMIX (PART. REFINED PETRO),0,No,No,6,819,0,BELOW GROUND,EXTERNAL,DAMAGE BY OTHERS,Null,0
19950155,MID - AMERICA PIPELINE CO (MAPCO),19950817,KS,MCPHERSON, ,No, ,NO DATA,OTHER,1986,OUTSIDE FORCE DAMAGE,DAMAGE BY NATURAL FORCES,3000,L. P. G.,10,No,No,0,0,0,NO DATA,NO DATA,DAMAGE BY NATURAL FORCES,Null,0
19950156,TEXACO PIPELINE INC,19950826,ND,BILLINGS, ,No, ,PUMPING STATION,PIPE,1993,FAILED PIPE, ,5000,CRUDE OIL,100,No,No,0,0,0,NO DATA,NO DATA,NO DATA,Null,0
19950157,STEUART PETROLEUM CO,19950903,MD,ST MARYS,PINEY POINT,No, ,TANK FARM,OTHER,1995,INCORRECT OPERATION BY OPERATOR PERSONNEL, ,47500,FUEL OIL,83,No,No,0,0,0,NO DATA,NO DATA,NO DATA,Null,0
19950158,LAKEHEAD PIPE LINE CO INC,19950903,MN,CLEARWATER, ,No, ,LINE PIPE,PIPE,1950,FAILED PIPE,DAMAGE BY OTHERS,0,NATURAL GAS LIQUID,50,Yes,No,18,831,541,BELOW GROUND,NO DATA,DAMAGE BY OTHERS,Yes,0
19950159,PRIDE REFINING INC,19950830,TX, , ,No, ,LINE PIPE,PIPE,1927,CORROSION,"CORROSION, INTERNAL",500,CRUDE OIL,100,No,No,10.75,600,305,BELOW GROUND,INTERNAL,NO DATA,Null,0
19950160,COASTAL STATES CRUDE GATHERING CO,19950829,TX,NUECES, ,No, ,LINE PIPE,PIPE,1960,OUTSIDE FORCE DAMAGE,DAMAGE BY OTHERS,50000,GASOLINE,0,No,No,12.75,1000,890,BELOW GROUND,NO DATA,DAMAGE BY OTHERS,Yes,0
19950161,COASTAL STATES CRUDE GATHERING CO,19950819,TX,BEE, ,No, ,PUMPING STATION,BOLTED FITTING,1960,OTHER,GASKET BLEW /STRAINER POT,20000,DIESEL FUEL,30,No,No,0,0,0,NO DATA,NO DATA,NO DATA,Null,0
19950162,CINIZA PIPELINE INC,19950902,NM,MCKINLEY, ,No, ,PUMPING STATION,PUMP,1992,OTHER,THREADS FAILED ON PIPELIN,17240,CRUDE OIL,400,No,No,0,0,0,NO DATA,NO DATA,NO DATA,Null,0
19950163,SANTA FE PACIFIC PIPELINE PARTNERS LP,19950830,TX,EL PASO,EL PASO,No, ,NO DATA,OTHER,0,OTHER,FIRE IN SAMPLE BUILDING,15000,GASOLINE,0,Yes,No,0,0,0,NO DATA,NO DATA,NO DATA,Null,0
19950164,CITGO PIPELINE CO,19950904,TX,HARDIN,SOUR LAKE,No, ,LINE PIPE,PIPE,1931,CORROSION,"CORROSION, EXTERNAL",5000,CRUDE OIL,115,No,No,12.75,720,500,BELOW GROUND,EXTERNAL,OTHER,Null,0
19950165,KOCH REFINING CO,19950830,WI,DODGE, ,No, ,LINE PIPE,VALVE,1987,OTHER,THREADED UNION LEAKING,50000,FUEL OIL,0,No,No,0,0,0,NO DATA,NO DATA,NO DATA,Null,0
19950166,UNION PACIFIC RESOURCES CO,19950906,TX,NUECES,BISHOP,No, ,LINE PIPE,PIPE,1940,CORROSION,"CORROSION, EXTERNAL",1000,NATURAL GAS LIQUID,707,No,No,2.38,672,125,BELOW GROUND,EXTERNAL,NO DATA,Null,0
19950167,ARCO TERMINAL SERVICES CORP,19950913,CA,LONG BEACH, ,No, ,LINE PIPE,GIRTH,1929,CORROSION,"CORROSION, EXTERNAL",90000,CRUDE OIL,20,No,No,12,720,25,BELOW GROUND,EXTERNAL,NO DATA,Null,0
19950168,KOCH PIPELINE INC,19950911,LA,AVOYELLES, ,No, ,LINE PIPE,PIPE,1969,OUTSIDE FORCE DAMAGE,DAMAGE BY OPERATOR OR ITS CONTRACTOR,150000,ANHYDROUS AMMONIA,0,No,No,10.75,1340,948,BELOW GROUND,NO DATA,DAMAGE BY OPERATOR OR ITS CONTRACTOR,Null,0
19950169,KOCH REFINING CO,19950914,WI,DODGE, ,No, ,LINE PIPE,VALVE,1987,OTHER,1/2 UNION OF SEAL PIPING,50000,FUEL OIL,0,No,No,0,0,0,NO DATA,NO DATA,NO DATA,Null,0
19950170,KOCH REFINING CO,19950920,WI,DANE, ,No, ,LINE PIPE,VALVE,1987,OTHER,THREADED UNION LEAKING,50000,FUEL OIL,0,No,No,0,0,0,NO DATA,NO DATA,NO DATA,Null,0
19950171,OILTANKING OF TEXAS PIPELINE CO,19950927,TX,HARRIS, ,No, ,LINE PIPE,OTHER,1977,INCORRECT OPERATION BY OPERATOR PERSONNEL,VALVE CLOSURE,0,NOT GIVEN,0,No,No,24,530,620,BELOW GROUND,NO DATA,NO DATA,Null,0
19950172,COASTAL STATES CRUDE GATHERING CO,19950920,TX,BEE, ,No, ,LINE PIPE,PIPE,0,OTHER,NOT GIVEN,0,GASOLINE,2510,No,No,12,1025,900,BELOW GROUND,NO DATA,NO DATA,Yes,0
19950173,VALERO MARKETING CO,19950828,TX,BEXAR, ,No, ,LINE PIPE,PIPE,1981,FAILED WELD, ,5000,TRANSMIX (PART. REFINED PETRO),2,No,No,6,1424,1020,BELOW GROUND,NO DATA,NO DATA,Null,0
19950174,MOBIL PIPELINE CO - EMPIRE,19950909,TX,NAVARRO, ,No, ,TANK FARM,WELDING FITTING,1948,CORROSION,"CORROSION, INTERNAL",15000,CRUDE OIL,536,No,No,8,30,30,BELOW GROUND,INTERNAL,NO DATA,Null,0
19950175,LAKEHEAD PIPE LINE CO INC,19950927,MN,CLEARWATER, ,No, ,PUMPING STATION,BOLTED FITTING,1994,OTHER,GASKET ON HEADER FAILED,50000,CRUDE OIL,50,No,No,24,960,837,BELOW GROUND,NO DATA,NO DATA,Null,0
19950176,MID - AMERICA PIPELINE CO (MAPCO),19950929,IA,WOODBURY, ,No, ,LINE PIPE,PIPE,1977,OUTSIDE FORCE DAMAGE,DAMAGE BY OTHERS,20048,ANHYDROUS AMMONIA,266,No,No,4.5,1160,100,BELOW GROUND,NO DATA,DAMAGE BY OTHERS,Yes,0
19950177,MID - AMERICA PIPELINE CO (MAPCO),19950926,KS,OTTAWA, ,No, ,LINE PIPE,PIPE,1969,OUTSIDE FORCE DAMAGE,DAMAGE BY OTHERS,19730,L. P. G.,1059,No,No,8,1350,926,BELOW GROUND,NO DATA,DAMAGE BY OTHERS,Yes,0
19950178,MID - AMERICA PIPELINE CO (MAPCO),19950928,NM,SAN JUAN, ,No, ,PUMPING STATION,OTHER,1992,INCORRECT OPERATION BY OPERATOR PERSONNEL, ,500,NATURAL GAS LIQUID,1,Yes,No,0,0,0,NO DATA,NO DATA,NO DATA,Null,0
19950179,COASTAL STATES CRUDE GATHERING CO,19950922,TX,BEE, ,No, ,LINE PIPE,PIPE,1960,FAILED PIPE, ,125000,GASOLINE,2510,No,No,12.75,1050,830,BELOW GROUND,NO DATA,NO DATA,Null,0
19950180,MOBIL OIL CORP,19951003,TX,LIBERTY, ,No, ,LINE PIPE,PIPE,1924,INCORRECT OPERATION BY OPERATOR PERSONNEL, ,225000,CRUDE OIL,1000,No,No,8.63,400,915,BELOW GROUND,NO DATA,NO DATA,Null,0
19950181,CENEX PIPELINE,19951004,ND,MOUNTRAIL, ,No, ,LINE PIPE,PIPE,1995,OUTSIDE FORCE DAMAGE,DAMAGE BY OTHERS,225000,GASOLINE,1136,No,No,8,1200,500,BELOW GROUND,NO DATA,DAMAGE BY OTHERS,Yes,0
19950182,SHELL PIPELINE CORP,19951007,TX, , ,Yes,"X-2747580.86,Y-216682.40",LINE PIPE,GIRTH,1968,OTHER,DAMAGE BY NATURAL FORCES,500000,CRUDE OIL,3,No,No,12,1440,0,ABOVE GROUND,NO DATA,DAMAGE BY NATURAL FORCES,Null,0
19950183,AMOCO PIPELINE CO,19951011,IN,LAKE,EAST CHICAGO,No, ,LINE PIPE,BOLTED FITTING,1953,OTHER,LOOSE FLANGE BOLT,62500,TRANSMIX (PART. REFINED PETRO),20,No,No,12,1440,1350,BELOW GROUND,NO DATA,NO DATA,Null,0
19950184,TEXAS EASTERN PRODUCT PIPELINE CO,19951022,TX,HARRIS,BAYTOWN,No, ,TANK FARM,OTHER,0,INCORRECT OPERATION BY OPERATOR PERSONNEL, ,5000,KEROSENE,75,No,No,0,0,0,NO DATA,NO DATA,NO DATA,Null,0
19950185,TEXAS EASTERN PRODUCT PIPELINE CO,19951023,TX,JEFFERSON, ,No, ,TANK FARM,OTHER,0,INCORRECT OPERATION BY OPERATOR PERSONNEL, ,19800,GASOLINE,951,No,No,0,0,0,NO DATA,NO DATA,NO DATA,Null,0
19950186,MARATHON PIPE LINE CO,19951024,IL,BOND, ,No, ,LINE PIPE,PIPE,1939,OUTSIDE FORCE DAMAGE,DAMAGE BY OTHERS,128000,OIL AND GASOLINE,70,No,No,10.75,1204,880,NO DATA,NO DATA,DAMAGE BY OTHERS,Yes,0
19950187,WEST EMERALD PIPE LINE CORP,19951016,NM,QUAY, ,No, ,LINE PIPE,LONGITUDINAL WELD,1958,FAILED PIPE, ,20800,GASOLINE,0,No,No,6,1440,700,BELOW GROUND,NO DATA,NO DATA,Null,0
19950188,ENTERPRISE PRODUCTS CO,19951102,AL,BALDWIN, ,No, ,LINE PIPE,PIPE,1981,OTHER,OTHER,16300,NATURAL GAS LIQUID,0,Yes,No,6.63,1440,600,BELOW GROUND,NO DATA,OTHER,Null,0
19950189,SHELL PIPELINE CORP,19951024,TX,GAINES, ,No, ,LINE PIPE,PIPE,1948,FAILED PIPE,DAMAGE BY OTHERS,20000,CRUDE OIL,3000,No,No,12,924,354,BELOW GROUND,NO DATA,DAMAGE BY OTHERS,Yes,0
19950190,MOBIL PIPELINE CO,19951110,NJ,GLOUCESTER,GIBBSTOWN,No, ,PUMPING STATION,BOLTED FITTING,1990,INCORRECT OPERATION BY OPERATOR PERSONNEL,GASKET FAILURE,75000,DIESEL FUEL,107,No,No,12,1009,1000,ABOVE GROUND,NO DATA,NO DATA,Null,0
19950191,CHASE TRANSPORTATION CO,19951030,KS,BUTLER, ,No, ,TANK FARM,TANK,1977,MALFUNCTION OF CONTROL OR RELIEF EQUIPMENT, ,6700,FUEL OIL,700,No,No,0,0,0,NO DATA,NO DATA,NO DATA,Null,0
19950192,MAPCO INC,19951104,TX,GAINES, ,No, ,LINE PIPE,PIPE,1976,OUTSIDE FORCE DAMAGE,DAMAGE BY OPERATOR OR ITS CONTRACTOR,33559,L. P. G.,1473,No,No,6.63,1440,800,BELOW GROUND,NO DATA,DAMAGE BY OPERATOR OR ITS CONTRACTOR,Yes,0
19950193,MAPCO INC,19951109,IL,HANCOCK, ,No, ,LINE PIPE,PIPE,1962,OUTSIDE FORCE DAMAGE,DAMAGE BY OTHERS,46600,L. P. G.,1264,No,No,8.63,1350,250,BELOW GROUND,NO DATA,DAMAGE BY OTHERS,Yes,0
19950194,TEXAS EASTERN PRODUCT PIPELINE CO,19951101,TX,HARRIS,BAYTOWN,No, ,TANK FARM,TANK,0,OUTSIDE FORCE DAMAGE,DAMAGE BY NATURAL FORCES,425000,GASOLINE,0,Yes,No,0,0,0,NO DATA,NO DATA,DAMAGE BY NATURAL FORCES,Null,0
19950195,WILLIAMS PIPELINE CO,19951108,OK,CRAIG, ,No, ,LINE PIPE,WELDING FITTING,1929,INCORRECT OPERATION BY OPERATOR PERSONNEL,DAMAGE BY OPERATOR OR ITS CONTRACTOR,40000,GASOLINE,126,No,No,12.75,750,420,BELOW GROUND,NO DATA,DAMAGE BY OPERATOR OR ITS CONTRACTOR,Yes,0
19950196,CENEX PIPELINE,19951105,ND,WARD, ,No, ,TANK FARM,OTHER,1991,OTHER,OTHER,30000,GASOLINE,83,No,No,1,1440,1400,ABOVE GROUND,NO DATA,OTHER,Yes,0
19950197,KANEB PIPELINE CO,19951108,KS,BUTLER, ,No, ,TANK FARM,TANK,1953,INCORRECT OPERATION BY OPERATOR PERSONNEL, ,30000,FUEL OIL,452,No,No,0,0,0,NO DATA,NO DATA,NO DATA,Null,0
19950198,ARCO PIPE LINE COMPANY,19951115,CA,SAN BERNARDINO, ,No, ,LINE PIPE,PIPE,1957,CORROSION,"CORROSION, EXTERNAL",268000,CRUDE OIL,80,No,No,16,1170,335,BELOW GROUND,EXTERNAL,NO DATA,Null,0
19950199,BUCKEYE PIPELINE CO LP,19951112,NY,NASSAU, ,No, ,TANK FARM,TANK,1952,INCORRECT OPERATION BY OPERATOR PERSONNEL, ,120000,TRANSMIX (PART. REFINED PETRO),110,No,No,0,0,0,NO DATA,NO DATA,NO DATA,Null,0
19950200,ARCO PIPE LINE CO,19951127,TX,GAINES, ,No, ,LINE PIPE,PIPE,1939,OUTSIDE FORCE DAMAGE,DAMAGE BY OTHERS,15000,CRUDE OIL,278,No,No,6,770,225,BELOW GROUND,NO DATA,DAMAGE BY OTHERS,Yes,0
19950201,EXXON PIPELINE CO,19951115,TX,TITUS,MOUNT PLEASANT,No, ,LINE PIPE,PIPE,1936,OUTSIDE FORCE DAMAGE,DAMAGE BY OTHERS,15000,CRUDE OIL,385,No,No,8,570,170,BELOW GROUND,NO DATA,DAMAGE BY OTHERS,Yes,0
19950202,JAYHAWK PIPELINE CORP,19951120,KS,RUSSELL, ,No, ,LINE PIPE,PIPE,1938,CORROSION,"CORROSION, INTERNAL",5000,CRUDE OIL,150,No,No,6.63,50,0,ABOVE GROUND,INTERNAL,NO DATA,Null,0
19950203,EXPLORER PIPELINE CO,19951117,TX,HARRIS,PASADENA,No, ,PUMPING STATION,VALVE,1971,INCORRECT OPERATION BY OPERATOR PERSONNEL, ,45000,JET FUEL,230,No,No,0,0,0,NO DATA,NO DATA,NO DATA,Null,0
19950204,EXXON PIPELINE CO,19951120,TX,LIBERTY,HULL,No, ,LINE PIPE,PIPE,1917,CORROSION,"CORROSION, EXTERNAL",150000,CRUDE OIL,40,No,No,8,496,300,BELOW GROUND,EXTERNAL,NO DATA,Null,0
