,REPORT_NUMBER,NAME,DATE_OF_INCIDENT,LOCATION_LATITUDE,LOCATION_LONGITUDE,COMMODITY_RELEASED_TYPE,TOTAL_BBLS_RELEASED,FATALITY_IND,INJURY_IND,SHUTDOWN_DUE_ACCIDENT_IND,IGNITE_IND,EXPLODE_IND,ON_OFF_SHORE,INCIDENT_AREA_TYPE,DEPTH_OF_COVER,ITEM_INVOLVED,PIPE_DIAMETER,INSTALLATION_YEAR,RELEASE_TYPE,TOTAL_EST_COST,ACCIDENT_PRESSURE,SCADA_DETECTION_IND,CPM_DETECTION_IND,WATER_CONTAM_IND,CAUSE,CAUSE_DETAILS,YEAR_OF_INCIDENT,AGE_OF_FACILITY
1754,20170129,"BUCKEYE PARTNERS, LP",2017-03-17,27.826982,-97.497757,CRUDE OIL,390.0,NO,NO,NO,NO,NO,ONSHORE,"TANK, INCLUDING ATTACHED APPURTENANCES",,TANK/VESSEL,,2011.0,LEAK,3320670.0,PRESSURE DID NOT EXCEED MOP,NO,,YES,CORROSION FAILURE,INTERNAL CORROSION,2017,6.0
1755,20170109,ENTERPRISE CRUDE PIPELINE LLC,2017-03-15,28.945513,-95.424374,CRUDE OIL,0.2,NO,NO,YES,NO,NO,ONSHORE,ABOVEGROUND,,VALVE,,2014.0,LEAK,260.0,PRESSURE DID NOT EXCEED MOP,NO,,NO,EQUIPMENT FAILURE,OTHER EQUIPMENT FAILURE,2017,3.0
1756,20170125,WEST TEXAS GULF PIPELINE CO,2017-03-14,31.77745,-96.39645,CRUDE OIL,0.5,NO,NO,NO,NO,NO,ONSHORE,ABOVEGROUND,,SUMP/SEPARATOR,,2017.0,OVERFILL OR OVERFLOW,4525.0,PRESSURE DID NOT EXCEED MOP,NO,,NO,INCORRECT OPERATION,"TANK, VESSEL, OR SUMP/SEPARATOR ALLOWED OR CAUSED TO OVERFILL OR OVERFLOW",2017,0.0
1757,20170113,DCP MIDSTREAM,2017-03-14,31.78092,-103.42019,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,0.25,NO,NO,NO,NO,NO,ONSHORE,ABOVEGROUND,,TUBING,,2013.0,LEAK,56.0,PRESSURE DID NOT EXCEED MOP,YES,YES,NO,EQUIPMENT FAILURE,THREADED CONNECTION/COUPLING FAILURE,2017,4.0
1758,20170124,ENTERPRISE CRUDE PIPELINE LLC,2017-03-13,32.6522,-103.1374,CRUDE OIL,10.0,NO,NO,YES,NO,NO,ONSHORE,UNDERGROUND,48,PIPE,12.0,,LEAK,151800.0,PRESSURE DID NOT EXCEED MOP,NO,,NO,CORROSION FAILURE,INTERNAL CORROSION,2017,
1759,20170126,"ONEOK NGL PIPELINE, LLC",2017-03-13,41.286014,-94.743773,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,2.4,NO,NO,YES,NO,NO,ONSHORE,ABOVEGROUND,,TUBING,,2015.0,LEAK,12350.0,PRESSURE DID NOT EXCEED MOP,NO,NO,NO,EQUIPMENT FAILURE,DEFECTIVE OR LOOSE TUBING OR FITTING,2017,2.0
1760,20170118,MARATHON PIPE LINE LLC,2017-03-12,40.697495,-84.126674,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,1.8,NO,NO,YES,NO,NO,ONSHORE,ABOVEGROUND,,VALVE,,2016.0,LEAK,20866.0,PRESSURE DID NOT EXCEED MOP,NO,NO,NO,EQUIPMENT FAILURE,NON-THREADED CONNECTION FAILURE,2017,1.0
1761,20170117,MARATHON PIPE LINE LLC,2017-03-10,30.012634,-90.859772,CRUDE OIL,40.0,NO,NO,YES,NO,NO,ONSHORE,UNDERGROUND,132,PIPE,4.0,1967.0,LEAK,475050.0,PRESSURE DID NOT EXCEED MOP,NO,NO,NO,CORROSION FAILURE,INTERNAL CORROSION,2017,50.0
1762,20170121,CITGO PETROLEUM CORPORATION (TERMINALS),2017-03-09,41.627944,-87.449256,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.57,NO,NO,NO,NO,NO,ONSHORE,ABOVEGROUND,,PIPE,16.0,,LEAK,30050.0,PRESSURE DID NOT EXCEED MOP,NO,NO,NO,CORROSION FAILURE,INTERNAL CORROSION,2017,
1763,20170120,"MAGELLAN CRUDE OIL PIPELINE COMPANY, L.P.",2017-03-09,29.630175,-95.226231,CRUDE OIL,0.6,NO,NO,YES,NO,NO,ONSHORE,UNDERGROUND,24,FLANGE,,1970.0,LEAK,35030.0,PRESSURE DID NOT EXCEED MOP,NO,NO,NO,EQUIPMENT FAILURE,NON-THREADED CONNECTION FAILURE,2017,47.0
1764,20170119,ENERGY TRANSFER COMPANY,2017-03-09,32.09156,-101.88329,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,514.0,NO,NO,NO,NO,NO,ONSHORE,ABOVEGROUND,,VALVE,,2016.0,OTHER,12854.0,PRESSURE DID NOT EXCEED MOP,NO,NO,NO,EQUIPMENT FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,2017,1.0
1765,20170122,INTERSTATE STORAGE & PIPELINE C0,2017-03-08,40.03268611,-74.67861111,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,9.5,NO,NO,YES,NO,NO,ONSHORE,UNDERGROUND,39,PIPE,6.0,1960.0,LEAK,161000.0,PRESSURE DID NOT EXCEED MOP,,NO,YES,CORROSION FAILURE,EXTERNAL CORROSION,2017,57.0
1766,20170110,ENTERPRISE PRODUCTS OPERATING LLC,2017-03-08,37.230158,-96.450958,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,8.0,NO,NO,YES,NO,NO,ONSHORE,ABOVEGROUND,,VALVE,,2016.0,LEAK,86100.0,PRESSURE DID NOT EXCEED MOP,NO,NO,NO,EQUIPMENT FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,2017,1.0
1767,20170115,"PLAINS PIPELINE, L.P.",2017-03-07,33.396743,-102.409332,CRUDE OIL,0.6,NO,NO,NO,NO,NO,ONSHORE,UNDERGROUND,36,PIPE,10.0,1946.0,LEAK,19028.0,PRESSURE DID NOT EXCEED MOP,NO,NO,NO,CORROSION FAILURE,INTERNAL CORROSION,2017,71.0
1768,20170112,DCP MIDSTREAM,2017-03-07,32.42583,-102.8022,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,0.11,NO,NO,NO,NO,NO,ONSHORE,ABOVEGROUND,,VALVE,,2015.0,LEAK,603.0,PRESSURE DID NOT EXCEED MOP,NO,NO,NO,EQUIPMENT FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,2017,2.0
1769,20170116,BUTTE PIPELINE CO,2017-03-06,46.39014,-104.450377,CRUDE OIL,70.0,NO,NO,NO,NO,NO,ONSHORE,"TANK, INCLUDING ATTACHED APPURTENANCES",,TANK/VESSEL,,2015.0,LEAK,12670.0,PRESSURE DID NOT EXCEED MOP,NO,,NO,EQUIPMENT FAILURE,NON-THREADED CONNECTION FAILURE,2017,2.0
1770,20170111,"DAPL-ETCO OPERATIONS MANAGEMENT, LLC",2017-03-05,47.08691,-101.91138,CRUDE OIL,0.48,NO,NO,NO,NO,NO,ONSHORE,ABOVEGROUND,,VALVE,,2016.0,LEAK,1025.0,PRESSURE DID NOT EXCEED MOP,NO,,NO,EQUIPMENT FAILURE,NON-THREADED CONNECTION FAILURE,2017,1.0
1771,20170108,"PLAINS MARKETING, L.P.",2017-03-04,29.99577,-90.85423,CRUDE OIL,299.0,NO,NO,YES,NO,NO,ONSHORE,"TANK, INCLUDING ATTACHED APPURTENANCES",,"WELD, INCLUDING HEAT-AFFECTED ZONE",4.5,2015.0,LEAK,450079.0,PRESSURE DID NOT EXCEED MOP,NO,,YES,MATERIAL FAILURE OF PIPE OR WELD,"CONSTRUCTION-, INSTALLATION-, OR FABRICATION-RELATED",2017,2.0
1772,20170107,ENTERPRISE CRUDE PIPELINE LLC,2017-03-04,34.333271,-96.505905,CRUDE OIL,0.1,NO,NO,YES,NO,NO,ONSHORE,UNDERGROUND,84,PIPE,30.0,1976.0,LEAK,109105.0,PRESSURE DID NOT EXCEED MOP,NO,NO,NO,MATERIAL FAILURE OF PIPE OR WELD,ENVIRONMENTAL CRACKING-RELATED,2017,41.0
1773,20170102,COLONIAL PIPELINE CO,2017-03-02,35.338587,-85.690601,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.31,NO,NO,YES,NO,NO,ONSHORE,ABOVEGROUND,,VALVE,,1985.0,LEAK,250040.0,PRESSURE DID NOT EXCEED MOP,NO,NO,NO,EQUIPMENT FAILURE,"FAILURE OF EQUIPMENT BODY (EXCEPT PUMP), TANK PLATE, OR OTHER MATERIAL",2017,32.0
1774,20170106,INLAND CORPORATION,2017-03-01,39.967027,-83.101244,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.4,NO,NO,NO,NO,NO,ONSHORE,UNDERGROUND,45,PIPE,10.0,1964.0,LEAK,95555.0,PRESSURE DID NOT EXCEED MOP,NO,NO,NO,CORROSION FAILURE,EXTERNAL CORROSION,2017,53.0
1775,20170101,ENTERPRISE CRUDE PIPELINE LLC,2017-02-27,28.922396,-98.145896,CRUDE OIL,1015.0,NO,NO,YES,NO,NO,ONSHORE,UNDERGROUND,44,PIPE,24.0,2012.0,LEAK,233067.0,PRESSURE DID NOT EXCEED MOP,NO,,NO,CORROSION FAILURE,INTERNAL CORROSION,2017,5.0
1776,20170100,MARATHON PIPE LINE LLC,2017-02-24,30.014097,-90.855537,CRUDE OIL,0.2,NO,NO,NO,NO,NO,ONSHORE,"TANK, INCLUDING ATTACHED APPURTENANCES",,TANK/VESSEL,,1967.0,OTHER,9742.0,PRESSURE DID NOT EXCEED MOP,NO,NO,NO,INCORRECT OPERATION,OTHER INCORRECT OPERATION,2017,50.0
1777,20170104,BELLE FOURCHE PIPELINE CO,2017-02-23,43.952778,-104.393333,CRUDE OIL,12.0,NO,NO,NO,NO,NO,ONSHORE,ABOVEGROUND,,OTHER,,2016.0,LEAK,1705.0,PRESSURE DID NOT EXCEED MOP,,,NO,EQUIPMENT FAILURE,NON-THREADED CONNECTION FAILURE,2017,1.0
1778,20170099,"ONEOK NGL PIPELINE, LLC",2017-02-21,35.31704,-98.32384,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,2.0,NO,NO,YES,NO,NO,ONSHORE,UNDERGROUND,90,"WELD, INCLUDING HEAT-AFFECTED ZONE",4.5,1976.0,LEAK,54114.0,PRESSURE DID NOT EXCEED MOP,NO,NO,NO,MATERIAL FAILURE OF PIPE OR WELD,"CONSTRUCTION-, INSTALLATION-, OR FABRICATION-RELATED",2017,41.0
1779,20170090,PETROLEUM FUEL AND TERMINAL COMPANY,2017-02-21,39.273257,-76.570449,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,274.07,NO,NO,NO,NO,NO,ONSHORE,"TANK, INCLUDING ATTACHED APPURTENANCES",,TANK/VESSEL,,2010.0,LEAK,500000.0,PRESSURE DID NOT EXCEED MOP,NO,NO,YES,CORROSION FAILURE,INTERNAL CORROSION,2017,7.0
1780,20170103,"ONEOK NGL PIPELINE, LLC",2017-02-21,45.881599,-104.274034,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,19.15,NO,NO,NO,NO,NO,ONSHORE,ABOVEGROUND,,PUMP,,2014.0,LEAK,45517.0,PRESSURE DID NOT EXCEED MOP,NO,NO,NO,EQUIPMENT FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,2017,3.0
1781,20170098,"ONEOK NGL PIPELINE, LLC",2017-02-17,47.672468,-104.178083,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,18.63,NO,NO,YES,NO,NO,ONSHORE,ABOVEGROUND,,PUMP,,2014.0,LEAK,45921.0,PRESSURE DID NOT EXCEED MOP,YES,NO,NO,EQUIPMENT FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,2017,3.0
1782,20170092,KINDER MORGAN CRUDE AND CONDENSATE LLC,2017-02-17,29.066561,-97.368775,CRUDE OIL,0.79,NO,NO,NO,NO,NO,ONSHORE,ABOVEGROUND,,PUMP,,2012.0,LEAK,77704.0,PRESSURE DID NOT EXCEED MOP,NO,,NO,EQUIPMENT FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,2017,5.0
1783,20170089,ENTERPRISE PRODUCTS OPERATING LLC,2017-02-16,29.27757,-95.74069,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,0.1,NO,NO,NO,YES,NO,ONSHORE,ABOVEGROUND,,AUXILIARY PIPING (E.G. DRAIN LINES),,,LEAK,300.0,PRESSURE DID NOT EXCEED MOP,NO,NO,NO,EQUIPMENT FAILURE,NON-THREADED CONNECTION FAILURE,2017,
1784,20170097,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",2017-02-13,46.602215,-92.247199,CRUDE OIL,0.83,NO,NO,NO,NO,NO,ONSHORE,UNDERGROUND,36,HOT TAP EQUIPMENT,,2017.0,LEAK,10809.0,PRESSURE DID NOT EXCEED MOP,NO,NO,NO,EQUIPMENT FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,2017,0.0
1785,20170091,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,2017-02-12,30.83082,-91.95085,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,0.38,NO,NO,NO,NO,NO,ONSHORE,UNDERGROUND,36,STOPPLE FITTING,,1997.0,LEAK,9001.0,PRESSURE DID NOT EXCEED MOP,NO,NO,YES,EQUIPMENT FAILURE,NON-THREADED CONNECTION FAILURE,2017,20.0
1786,20170095,CALNEV PIPELINE CO,2017-02-12,34.064367,-117.364393,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,3.4,NO,NO,NO,NO,NO,ONSHORE,"TANK, INCLUDING ATTACHED APPURTENANCES",,TANK/VESSEL,,1971.0,LEAK,50777.0,PRESSURE DID NOT EXCEED MOP,NO,,NO,EQUIPMENT FAILURE,"FAILURE OF EQUIPMENT BODY (EXCEPT PUMP), TANK PLATE, OR OTHER MATERIAL",2017,46.0
1787,20170093,ENTERPRISE PRODUCTS OPERATING LLC,2017-02-12,29.98399,-95.36536,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.2,NO,NO,YES,NO,NO,ONSHORE,ABOVEGROUND,,TANK/VESSEL,,1994.0,LEAK,92650.0,PRESSURE EXCEEDED 110% OF MOP,YES,NO,NO,EQUIPMENT FAILURE,NON-THREADED CONNECTION FAILURE,2017,23.0
1788,20170096,PHILLIPS 66 PIPELINE LLC,2017-02-11,34.863438,-120.449835,CRUDE OIL,0.47,NO,NO,YES,NO,NO,ONSHORE,ABOVEGROUND,,PUMP,,,LEAK,8025.0,PRESSURE DID NOT EXCEED MOP,NO,NO,NO,EQUIPMENT FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,2017,
1789,20170087,ENTERPRISE CRUDE PIPELINE LLC,2017-02-11,29.611857,-95.18511,CRUDE OIL,0.1,NO,NO,YES,NO,NO,ONSHORE,ABOVEGROUND,,"WELD, INCLUDING HEAT-AFFECTED ZONE",24.0,2013.0,LEAK,90002.0,PRESSURE DID NOT EXCEED MOP,NO,NO,NO,CORROSION FAILURE,INTERNAL CORROSION,2017,4.0
1790,20170081,ENTERPRISE CRUDE PIPELINE LLC,2017-02-10,34.186895,-97.439924,CRUDE OIL,40.0,NO,NO,YES,NO,NO,ONSHORE,UNDERGROUND,UNKNOWN,PIPE,8.0,,LEAK,136000.0,PRESSURE DID NOT EXCEED MOP,NO,NO,NO,CORROSION FAILURE,INTERNAL CORROSION,2017,
1791,20170084,SINCLAIR TRANSPORTATION COMPANY,2017-02-10,42.859002,-106.407154,CRUDE OIL,150.0,NO,NO,NO,NO,NO,ONSHORE,"TANK, INCLUDING ATTACHED APPURTENANCES",,TANK/VESSEL,,2007.0,OTHER,270345.0,PRESSURE DID NOT EXCEED MOP,NO,,NO,INCORRECT OPERATION,"VALVE LEFT OR PLACED IN WRONG POSITION, BUT NOT RESULTING IN A TANK, VESSEL, OR SUMP/SEPARATOR OVERFLOW OR FACILITY OVERPRESSURE",2017,10.0
1792,20170070,"BUCKEYE PARTNERS, LP",2017-02-09,40.69707,-84.126813,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.5,NO,NO,YES,NO,NO,ONSHORE,ABOVEGROUND,,PUMP,,,LEAK,10600.0,PRESSURE DID NOT EXCEED MOP,YES,YES,NO,EQUIPMENT FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,2017,
1793,20170094,PHILLIPS 66 PIPELINE LLC,2017-02-09,29.859893,-90.449469,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,13465.0,YES,YES,YES,YES,NO,ONSHORE,ABOVEGROUND,,AUXILIARY PIPING (E.G. DRAIN LINES),,,OTHER,4503424.0,PRESSURE DID NOT EXCEED MOP,NO,NO,NO,INCORRECT OPERATION,"VALVE LEFT OR PLACED IN WRONG POSITION, BUT NOT RESULTING IN A TANK, VESSEL, OR SUMP/SEPARATOR OVERFLOW OR FACILITY OVERPRESSURE",2017,
1794,20170079,WEST SHORE PIPELINE CO,2017-02-08,42.909152,-88.058127,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.17,NO,NO,YES,NO,NO,ONSHORE,ABOVEGROUND,,AUXILIARY PIPING (E.G. DRAIN LINES),,,LEAK,8015.0,PRESSURE DID NOT EXCEED MOP,NO,NO,NO,NATURAL FORCE DAMAGE,TEMPERATURE,2017,
1795,20170086,"PLAINS PIPELINE, L.P.",2017-02-07,31.140417,-102.18775,CRUDE OIL,2.0,NO,NO,YES,NO,NO,ONSHORE,ABOVEGROUND,,SUMP/SEPARATOR,,2015.0,OVERFILL OR OVERFLOW,8550.0,PRESSURE DID NOT EXCEED MOP,YES,NO,NO,EQUIPMENT FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,2017,2.0
1796,20170088,DCP MIDSTREAM,2017-02-07,32.2355098,-97.04085846,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,0.16,NO,NO,NO,NO,NO,ONSHORE,ABOVEGROUND,,PIPE,18.0,1955.0,LEAK,5.0,PRESSURE DID NOT EXCEED MOP,NO,NO,NO,CORROSION FAILURE,EXTERNAL CORROSION,2017,62.0
1797,20170074,"MAGELLAN PIPELINE COMPANY, LP",2017-02-07,32.319531,-96.98241,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,2.5,NO,NO,YES,NO,NO,ONSHORE,ABOVEGROUND,,TUBING,,2009.0,LEAK,40350.0,PRESSURE DID NOT EXCEED MOP,NO,NO,NO,EQUIPMENT FAILURE,DEFECTIVE OR LOOSE TUBING OR FITTING,2017,8.0
1798,20170085,DOUBLE EAGLE PIPELINE LLC,2017-02-06,28.490666,-99.236536,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,1.04,NO,NO,NO,NO,NO,ONSHORE,ABOVEGROUND,,RELIEF LINE,,2015.0,LEAK,750.0,PRESSURE DID NOT EXCEED MOP,NO,,NO,EQUIPMENT FAILURE,THREADED CONNECTION/COUPLING FAILURE,2017,2.0
1799,20170082,ENTERPRISE PRODUCTS OPERATING LLC,2017-02-04,35.354167,-106.512,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,0.1,NO,NO,NO,NO,NO,ONSHORE,ABOVEGROUND,,VALVE,,1980.0,LEAK,12025.0,PRESSURE DID NOT EXCEED MOP,NO,NO,NO,EQUIPMENT FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,2017,37.0
1800,20170083,PHILLIPS 66 PIPELINE LLC,2017-02-04,33.655692,-98.624766,CRUDE OIL,189.0,NO,NO,YES,NO,NO,ONSHORE,UNDERGROUND,144,PIPE,8.0,1940.0,LEAK,467340.0,PRESSURE DID NOT EXCEED MOP,NO,NO,YES,CORROSION FAILURE,INTERNAL CORROSION,2017,77.0
1801,20170080,DOUBLE H,2017-02-04,47.80582,-104.48559,CRUDE OIL,0.5,NO,NO,NO,NO,NO,ONSHORE,ABOVEGROUND,,VALVE,,2017.0,LEAK,17010.0,PRESSURE DID NOT EXCEED MOP,NO,,NO,NATURAL FORCE DAMAGE,TEMPERATURE,2017,0.0
1802,20170077,"SHELL PIPELINE CO., L.P.",2017-02-02,29.719761,-95.132211,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,1.5,NO,NO,YES,NO,NO,ONSHORE,"TANK, INCLUDING ATTACHED APPURTENANCES",,SUMP/SEPARATOR,,,OVERFILL OR OVERFLOW,30000.0,PRESSURE DID NOT EXCEED MOP,YES,YES,NO,INCORRECT OPERATION,"TANK, VESSEL, OR SUMP/SEPARATOR ALLOWED OR CAUSED TO OVERFILL OR OVERFLOW",2017,
1803,20170076,SUNOCO PIPELINE L.P.,2017-02-01,32.0799,-96.41927,CRUDE OIL,3.0,NO,NO,NO,NO,NO,ONSHORE,UNDERGROUND,84,PIPE,12.0,1952.0,LEAK,48151.0,PRESSURE DID NOT EXCEED MOP,NO,NO,YES,CORROSION FAILURE,EXTERNAL CORROSION,2017,65.0
1804,20170049,DCP MIDSTREAM,2017-02-01,29.337479,-96.678833,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,5.07,NO,NO,NO,NO,NO,ONSHORE,ABOVEGROUND,,VALVE,,,LEAK,1150.0,PRESSURE DID NOT EXCEED MOP,NO,NO,NO,EQUIPMENT FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,2017,
1805,20170078,MID - VALLEY PIPELINE CO,2017-02-01,32.875742,-91.053559,CRUDE OIL,0.24,NO,NO,NO,NO,NO,ONSHORE,ABOVEGROUND,,SUMP/SEPARATOR,,,OVERFILL OR OVERFLOW,1000.0,PRESSURE DID NOT EXCEED MOP,NO,,YES,EQUIPMENT FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,2017,
1806,20170072,ENTERPRISE CRUDE PIPELINE LLC,2017-01-30,33.381229,-96.406395,CRUDE OIL,5000.0,NO,NO,YES,NO,NO,ONSHORE,UNDERGROUND,6,PIPE,30.0,1976.0,MECHANICAL PUNCTURE,2388895.0,PRESSURE DID NOT EXCEED MOP,YES,NO,NO,EXCAVATION DAMAGE,EXCAVATION DAMAGE BY THIRD PARTY,2017,41.0
1807,20170075,PHILLIPS 66 PIPELINE LLC,2017-01-30,35.412076,-119.729927,CRUDE OIL,91.0,NO,NO,YES,NO,NO,ONSHORE,ABOVEGROUND,,PIPE,6.0,,LEAK,299732.0,PRESSURE DID NOT EXCEED MOP,NO,,NO,CORROSION FAILURE,INTERNAL CORROSION,2017,
1808,20170060,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,2017-01-26,37.6720962,-96.9947586,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.6,NO,NO,YES,NO,NO,ONSHORE,UNDERGROUND,42,PIPE,8.0,1955.0,LEAK,28075.0,PRESSURE DID NOT EXCEED MOP,NO,NO,NO,MATERIAL FAILURE OF PIPE OR WELD,ORIGINAL MANUFACTURING-RELATED (NOT GIRTH WELD OR OTHER WELDS FORMED IN THE FIELD),2017,62.0
1809,20170071,SUNOCO PIPELINE L.P.,2017-01-26,30.06998,-94.78534,CRUDE OIL,0.5,NO,NO,YES,NO,NO,ONSHORE,ABOVEGROUND,,PIPE,12.75,1930.0,LEAK,10025.0,PRESSURE DID NOT EXCEED MOP,NO,,NO,CORROSION FAILURE,INTERNAL CORROSION,2017,87.0
1810,20170065,"BUCKEYE PARTNERS, LP",2017-01-25,41.76423,-87.835759,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,1.5,NO,NO,YES,NO,NO,ONSHORE,ABOVEGROUND,,AUXILIARY PIPING (E.G. DRAIN LINES),,2013.0,LEAK,33750.0,PRESSURE DID NOT EXCEED MOP,,,NO,INCORRECT OPERATION,OTHER INCORRECT OPERATION,2017,4.0
1811,20170056,"MAGELLAN PIPELINE COMPANY, LP",2017-01-25,43.333858,-93.359117,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,1115.0,NO,NO,YES,NO,NO,ONSHORE,UNDERGROUND,28,PIPE,12.0,1950.0,RUPTURE,2794674.0,PRESSURE DID NOT EXCEED MOP,YES,YES,NO,EXCAVATION DAMAGE,PREVIOUS DAMAGE DUE TO EXCAVATION ACTIVITY,2017,67.0
1812,20170069,ROSE ROCK MIDSTREAM L.P.,2017-01-24,38.09387,-98.6686708,CRUDE OIL,4.0,NO,NO,YES,NO,NO,ONSHORE,UNDERGROUND,33,PIPE,8.0,1944.0,LEAK,19734.0,PRESSURE DID NOT EXCEED MOP,NO,,NO,CORROSION FAILURE,INTERNAL CORROSION,2017,73.0
1813,20170067,"MAGELLAN CRUDE OIL PIPELINE COMPANY, L.P.",2017-01-23,30.561763,-99.261554,CRUDE OIL,12.0,NO,NO,NO,NO,NO,ONSHORE,ABOVEGROUND,,SUMP/SEPARATOR,,2013.0,OVERFILL OR OVERFLOW,42750.0,PRESSURE DID NOT EXCEED MOP,YES,NO,NO,INCORRECT OPERATION,"TANK, VESSEL, OR SUMP/SEPARATOR ALLOWED OR CAUSED TO OVERFILL OR OVERFLOW",2017,4.0
1814,20170068,PHILLIPS 66 PIPELINE LLC,2017-01-23,30.170449,-93.338372,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,34.0,NO,NO,YES,NO,NO,ONSHORE,ABOVEGROUND,,FLANGE,,2007.0,LEAK,26700.0,PRESSURE DID NOT EXCEED MOP,,,NO,EQUIPMENT FAILURE,NON-THREADED CONNECTION FAILURE,2017,10.0
1815,20170051,"ONEOK NGL PIPELINE, LLC",2017-01-21,29.854061,-94.892991,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,2.76,NO,NO,NO,NO,NO,ONSHORE,ABOVEGROUND,,PUMP,,2016.0,LEAK,314.0,PRESSURE DID NOT EXCEED MOP,YES,NO,NO,EQUIPMENT FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,2017,1.0
